frame,track_id,class,score,status,left,top,right,bottom,X_pred,Y_pred,Z_pred
84,26,pedestrian,0.5954082223716474,Confirmed,1506,103,1581,259,,,
84,30,pedestrian,0.5961243222320514,Confirmed,788,165,825,269,0.20793619751930237,0.09090559184551239,0.7263223528862
85,1,car,0.9255954623222352,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
85,5,car,0.8075756430625916,Confirmed,441,173,477,201,-1.0082441568374634,0.1424190253019333,4.913643836975098
85,22,pedestrian,0.5608337361697209,Confirmed,1588,104,1665,281,,,
85,26,pedestrian,0.5894541401479308,Confirmed,1517,102,1592,258,,,
85,30,pedestrian,0.5901630790097309,Confirmed,795,165,833,268,0.21564063429832458,0.08987832814455032,0.7263223528862
86,1,car,0.9260353446006776,Confirmed,0,227,287,364,-0.4788365066051483,0.1907661408185959,0.7350732088088989
86,5,car,0.7824082970619202,Confirmed,440,173,477,201,-0.9788708686828613,0.13779503107070923,4.754109859466553
86,22,pedestrian,0.5552253988080237,Confirmed,1599,104,1676,280,,,
86,26,pedestrian,0.5835595987464516,Confirmed,1528,101,1603,257,,,
86,30,pedestrian,0.5842614482196336,Confirmed,803,165,841,268,0.22385869920253754,0.08987832814455032,0.7263223528862
87,1,car,0.925640344619751,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
87,5,car,0.7607436776161194,Confirmed,440,173,477,201,-0.9540894031524658,0.13430655002593994,4.633752822875977
87,22,pedestrian,0.5496731448199434,Confirmed,1611,103,1687,280,,,
87,26,pedestrian,0.577724002758987,Confirmed,1539,101,1613,256,,,
87,30,pedestrian,0.5784188337374372,Confirmed,811,164,849,268,0.2320767641067505,0.08987832814455032,0.7263223528862
88,1,car,0.9243848919868468,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
88,5,car,0.7852139472961426,Confirmed,439,173,476,202,-0.9606429934501648,0.1408601999282837,4.633752822875977
88,22,pedestrian,0.544176413371744,Confirmed,1622,103,1699,279,,,
88,26,pedestrian,0.5719467627313972,Confirmed,1550,100,1624,255,,,
88,30,pedestrian,0.5726346454000628,Confirmed,819,164,857,268,0.24029482901096344,0.08987832814455032,0.7263223528862
89,1,car,0.9235986471176147,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
89,5,car,0.8073261380195618,Confirmed,438,173,476,202,-0.9578574299812317,0.13997428119182587,4.604609489440918
89,22,pedestrian,0.5387346492380266,Confirmed,1633,102,1710,279,,,
89,26,pedestrian,0.5662272951040832,Confirmed,1560,99,1635,254,,,
89,30,pedestrian,0.5669082989460622,Confirmed,827,164,864,268,0.24799928069114685,0.08987832814455032,0.7263223528862
90,1,car,0.926550269126892,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
90,5,car,0.8034648299217224,Confirmed,438,173,476,202,-0.951870858669281,0.13909944891929626,4.575830936431885
90,22,pedestrian,0.5333473027456463,Confirmed,1645,101,1722,278,,,
90,26,pedestrian,0.5605650221530424,Confirmed,1571,98,1646,254,,,
90,30,pedestrian,0.5612392159566015,Confirmed,834,164,872,267,0.25570371747016907,0.08885107189416885,0.7263223528862
91,1,car,0.925607442855835,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
91,5,car,0.8074677586555481,Confirmed,438,173,477,203,-0.9486350417137146,0.14557117223739624,4.575830936431885
91,22,pedestrian,0.5280138297181899,Confirmed,1656,101,1733,278,,,
91,26,pedestrian,0.5549593719315119,Confirmed,1582,97,1657,253,,,
91,30,pedestrian,0.5556268237970355,Confirmed,842,164,880,267,0.4940263628959656,0.16631732881069183,1.3595783710479736
91,34,pedestrian,0.6860568523406982,New,870,168,913,268,0.5625996589660645,0.17126154899597168,1.383994221687317
92,1,car,0.9252615571022034,Confirmed,0,226,287,363,-0.4817385971546173,0.19087637960910797,0.739528238773346
92,5,car,0.821033239364624,Confirmed,438,173,477,203,-0.9427428245544434,0.14466699957847595,4.547409534454346
92,22,pedestrian,0.522733691421008,Confirmed,1668,100,1744,277,,,
92,26,pedestrian,0.5494097782121968,Confirmed,1593,96,1668,252,,,
92,30,pedestrian,0.5500705555590651,Confirmed,850,163,888,267,0.5295694470405579,0.17289939522743225,1.4133840799331665
92,34,pedestrian,0.778901994228363,New,874,168,916,268,0.5726984143257141,0.1722383201122284,1.3918876647949219
93,1,car,0.92572420835495,Confirmed,0,226,287,363,-0.4769211709499359,0.18896761536598206,0.7321329116821289
93,5,car,0.8229250311851501,Confirmed,438,173,478,204,-0.9279990792274475,0.14924456179141998,4.491612911224365
93,22,pedestrian,0.5175063545067979,Confirmed,1679,100,1756,277,,,
93,26,pedestrian,0.5439156804300749,Confirmed,1604,95,1678,251,,,
93,30,pedestrian,0.5445698500034745,Confirmed,858,163,896,267,0.5519546866416931,0.1749255508184433,1.4299471378326416
94,1,car,0.9259418249130248,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
94,5,car,0.8274505734443665,Confirmed,439,173,479,204,-0.916026771068573,0.1483345329761505,4.4642252922058105
94,11,pedestrian,0.6336398124694824,Confirmed,883,163,916,264,0.5962943434715271,0.16852913796901703,1.4271596670150757
94,22,pedestrian,0.5123312909617299,Confirmed,1690,99,1767,276,,,
94,26,pedestrian,0.5384765236257741,Confirmed,1614,94,1689,250,,,
94,35,pedestrian,0.6667903661727905,New,905,167,939,268,0.6199571490287781,0.1706164926290512,1.3787814378738403
95,1,car,0.9251636862754822,Confirmed,0,226,287,364,-0.4788365066051483,0.1907661408185959,0.7350732088088989
95,5,car,0.8331212401390076,Confirmed,439,173,479,204,-0.8785285949707031,0.14226236939430237,4.281479358673096
95,11,pedestrian,0.6273034143447876,Confirmed,890,164,924,265,0.6090584397315979,0.1698853075504303,1.4216173887252808
95,22,pedestrian,0.5072079780521126,Confirmed,1702,99,1779,276,,,
95,26,pedestrian,0.5330917583895164,Confirmed,1625,93,1700,249,,,
95,35,pedestrian,0.7043483257293701,New,906,166,952,267,0.6372075080871582,0.16962477564811707,1.3866153955459595
96,1,car,0.9264353513717652,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
96,5,car,0.8332803249359131,Confirmed,440,173,480,205,-0.8623867034912109,0.14660312235355377,4.231982231140137
96,11,pedestrian,0.5163012146949768,Confirmed,902,160,933,252,0.63759845495224,0.14544151723384857,1.4383751153945923
96,22,pedestrian,0.5021358982715914,Confirmed,1713,98,1790,275,,,
96,26,pedestrian,0.5277608408056212,Confirmed,1636,93,1711,248,,,
96,35,pedestrian,0.7590304017066956,New,916,166,965,267,0.6597605347633362,0.16962477564811707,1.3866153955459595
97,1,car,0.9263832569122314,Confirmed,0,226,287,364,-0.4802831709384918,0.19134248793125153,0.7372940182685852
97,5,car,0.8251922130584717,Confirmed,440,173,481,205,-0.8544550538063049,0.14576058089733124,4.207660675048828
97,11,pedestrian,0.6758175492286682,Confirmed,912,160,950,256,0.6585924625396729,0.15208491683006287,1.4243831634521484
97,26,pedestrian,0.522483232397565,Confirmed,1647,92,1722,247,,,
98,1,car,0.9251916408538818,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
98,5,car,0.8105443716049194,Confirmed,441,173,483,205,-0.8359202146530151,0.14410419762134552,4.159846305847168
98,11,pedestrian,0.6504754424095154,Confirmed,918,160,956,258,0.6732995510101318,0.15672382712364197,1.4299471378326416
98,26,pedestrian,0.5172584000735894,Confirmed,1658,91,1732,247,,,
98,36,pedestrian,0.6576550006866455,New,939,162,970,264,0.6859172582626343,0.16343185305595398,1.383994221687317
99,1,car,0.9265213012695312,Confirmed,0,227,287,364,-0.4807673394680023,0.19153538346290588,0.7380372285842896
99,5,car,0.8138860464096069,Confirmed,441,172,484,206,-0.8329785466194153,0.14998759329319,4.159846305847168
99,11,pedestrian,0.6048672199249268,Confirmed,923,160,960,258,0.6837358474731445,0.15703052282333374,1.4327454566955566
99,26,pedestrian,0.5120858160728534,Confirmed,1668,90,1743,246,,,
99,37,pedestrian,0.6838909387588501,New,947,161,980,263,0.7048664689064026,0.1617802530527115,1.3866153955459595
100,1,car,0.9260033369064332,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
100,5,car,0.8213109970092773,Confirmed,442,172,486,206,-0.8148931860923767,0.1483023315668106,4.1131062507629395
100,11,pedestrian,0.713005006313324,Confirmed,929,159,966,257,0.694534957408905,0.15470139682292938,1.4299471378326416
100,26,pedestrian,0.5069649579121249,Confirmed,1679,89,1754,245,,,
100,37,pedestrian,0.644247829914093,New,948,160,987,262,0.7167836427688599,0.16073237359523773,1.3945388793945312
101,1,car,0.9262722730636596,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
101,5,car,0.8159915208816528,Confirmed,443,172,488,206,-0.8016635775566101,0.14747382700443268,4.090127944946289
101,11,pedestrian,0.7058749562501907,Confirmed,936,159,973,257,0.7086918354034424,0.15470139682292938,1.4299471378326416
101,26,pedestrian,0.5018953083330037,Confirmed,1690,88,1765,244,,,
101,37,pedestrian,0.6582772135734558,New,955,160,999,260,0.7313417196273804,0.1558968722820282,1.3866153955459595
102,1,car,0.92561674118042,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
102,5,car,0.8148225545883179,Confirmed,443,172,491,207,-0.7672679424285889,0.1482880860567093,3.957475423812866
102,11,pedestrian,0.589424192905426,Confirmed,947,158,983,257,0.7299272418022156,0.15470139682292938,1.4299471378326416
102,37,pedestrian,0.7062145471572876,Confirmed,964,159,1007,258,0.7522856593132019,0.15284302830696106,1.3945388793945312
103,1,car,0.9249735474586488,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
103,5,car,0.8208872079849243,Confirmed,444,173,493,207,-0.742811381816864,0.14514970779418945,3.8737192153930664
103,11,pedestrian,0.7621691226959229,Confirmed,956,157,992,256,0.7495929598808289,0.15297776460647583,1.4327454566955566
103,37,pedestrian,0.6737780570983887,Confirmed,977,159,1016,258,0.7695837616920471,0.1519746035337448,1.3866153955459595
104,1,car,0.9256332516670228,Confirmed,0,226,287,363,-0.4773985743522644,0.18915677070617676,0.7328658103942871
104,5,car,0.8338311314582825,Confirmed,445,173,497,207,-0.7291146516799927,0.14514970779418945,3.8737192153930664
104,11,pedestrian,0.707381010055542,Confirmed,963,158,998,256,0.7627644538879395,0.15297776460647583,1.4327454566955566
104,37,pedestrian,0.7282090187072754,Confirmed,986,158,1022,258,0.7857804894447327,0.15226298570632935,1.3892465829849243
105,1,car,0.9255273938179016,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
105,5,car,0.8529416918754578,Confirmed,446,172,499,208,-0.7133479118347168,0.14905114471912384,3.8331568241119385
105,11,pedestrian,0.5868356227874756,Confirmed,970,158,1006,256,0.7779621481895447,0.15297776460647583,1.4327454566955566
105,37,pedestrian,0.6805561184883118,Confirmed,991,157,1026,257,0.7961329817771912,0.15058386325836182,1.3918876647949219
106,1,car,0.9257814884185792,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
106,5,car,0.8332637548446655,Confirmed,448,172,503,208,-0.6934532523155212,0.14827483892440796,3.813192367553711
106,11,pedestrian,0.5809672665596008,Confirmed,978,158,1013,255,0.8009974956512451,0.15244300663471222,1.4469029903411865
106,37,pedestrian,0.6737505573034287,Confirmed,999,156,1033,257,0.8132164478302002,0.1510145217180252,1.3958683013916016
107,1,car,0.9270407557487488,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
107,5,car,0.8743878602981567,Confirmed,450,172,507,208,-0.6668542623519897,0.1459936946630478,3.7545278072357178
107,11,pedestrian,0.6775263547897339,Confirmed,987,155,1020,253,0.8288348317146301,0.15043127536773682,1.4672002792358398
107,37,pedestrian,0.6670130517303944,Confirmed,1007,155,1041,256,0.721087634563446,0.12963786721229553,1.2141507863998413
108,1,car,0.9264397621154784,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
108,5,car,0.8872182965278625,Confirmed,452,172,512,208,-0.6258040070533752,0.14093449711799622,3.624420404434204
108,11,pedestrian,0.6707510912418365,Confirmed,995,154,1028,253,0.8239695429801941,0.14661173522472382,1.4299471378326416
108,37,pedestrian,0.6603429212130905,Confirmed,1015,155,1049,255,0.7299829721450806,0.12707769870758057,1.2061498165130615
109,1,car,0.9276143908500672,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
109,5,car,0.8717105388641357,Confirmed,454,171,516,209,-0.6074186563491821,0.14534111320972443,3.6065661907196045
109,11,pedestrian,0.6640435803294181,Confirmed,1003,153,1036,252,0.7098286747932434,0.12216127663850784,1.2081401348114014
109,37,pedestrian,0.6537394920009596,Confirmed,1023,154,1057,254,0.8548929691314697,0.14413009583950043,1.3866153955459595
109,38,pedestrian,0.6316640377044678,New,1036,156,1077,253,0.8923215270042419,0.14298135042190552,1.3945388793945312
110,1,car,0.9275890588760376,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
110,5,car,0.8519662618637085,Confirmed,456,171,521,209,-0.5838137269020081,0.14392314851284027,3.571380138397217
110,11,pedestrian,0.6574031445261239,Confirmed,1011,153,1044,252,0.7211184501647949,0.12175943702459335,1.204166054725647
110,37,pedestrian,0.64720209708095,Confirmed,1031,153,1065,254,0.8755567073822021,0.1449536830186844,1.3945388793945312
111,1,car,0.925983428955078,Confirmed,0,226,287,364,-0.48615819215774536,0.19368307292461395,0.7463128566741943
111,5,car,0.870364248752594,Confirmed,460,171,527,209,-0.5505020618438721,0.14184732735157013,3.519869804382324
111,11,pedestrian,0.6508291130808627,Confirmed,1019,152,1051,251,0.732686460018158,0.11985920369625092,1.2021887302398682
111,37,pedestrian,0.7060608267784119,Confirmed,1038,153,1078,249,0.9091335535049438,0.13718241453170776,1.4161179065704346
112,1,car,0.9263424277305604,Confirmed,0,226,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
112,5,car,0.8733848333358765,Confirmed,463,171,533,210,-0.5255731344223022,0.14612308144569397,3.503028392791748
112,11,pedestrian,0.6301897168159485,Confirmed,1030,149,1059,247,0.8959589600563049,0.13526985049247742,1.4383751153945923
112,37,pedestrian,0.7320373058319092,Confirmed,1047,153,1085,249,0.9287492036819458,0.1377151608467102,1.4216173887252808
113,1,car,0.928043246269226,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
113,5,car,0.8810054659843445,Confirmed,466,171,540,210,-0.4960540533065796,0.14473801851272583,3.4698243141174316
113,11,pedestrian,0.7514702081680298,Confirmed,1037,149,1066,248,0.9303041100502014,0.1403370052576065,1.4701464176177979
113,37,pedestrian,0.7602721452713013,Confirmed,1055,153,1093,250,0.9466725587844849,0.13999763131141663,1.4243831634521484
114,1,car,0.9257819056510924,Confirmed,0,226,287,364,-0.4778769612312317,0.19038386642932892,0.7336001396179199
114,5,car,0.8679054379463196,Confirmed,471,171,547,210,-0.460068017244339,0.14270898699760437,3.4211819171905518
114,11,pedestrian,0.734378457069397,Confirmed,1042,149,1072,247,0.941740095615387,0.1382577270269394,1.4701464176177979
114,37,pedestrian,0.7875601053237915,Confirmed,1065,153,1103,250,0.9687025547027588,0.14027051627635956,1.4271596670150757
115,1,car,0.9280208945274352,Confirmed,0,226,287,364,-0.4793177843093872,0.19095788896083832,0.7358120083808899
115,5,car,0.8702366352081299,Confirmed,475,171,554,211,-0.4197259247303009,0.14287421107292175,3.312818765640259
115,11,pedestrian,0.7997234463691711,Confirmed,1045,149,1077,247,0.951968789100647,0.13853591680526733,1.473104476928711
115,37,pedestrian,0.7720006704330444,Confirmed,1071,152,1113,249,0.9867739081382751,0.13852207362651825,1.4299471378326416
116,1,car,0.9279916286468506,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
116,5,car,0.8909878730773926,Confirmed,480,171,562,211,-0.3875173032283783,0.14223062992095947,3.297896146774292
116,11,pedestrian,0.7478078603744507,Confirmed,1051,148,1084,246,0.9674577713012695,0.13672757148742676,1.476074457168579
116,37,pedestrian,0.8004107475280762,Confirmed,1078,151,1120,248,1.002889633178711,0.13676679134368896,1.4327454566955566
117,1,car,0.926445245742798,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
117,5,car,0.8729302883148193,Confirmed,485,171,571,211,-0.35013553500175476,0.14033421874046326,3.2539241313934326
117,11,pedestrian,0.7734310626983643,Confirmed,1057,147,1091,245,0.9830095171928406,0.1349119246006012,1.479056477546692
117,37,pedestrian,0.7420773506164551,Confirmed,1085,150,1126,247,1.0220614671707153,0.13553613424301147,1.4412065744400024
118,1,car,0.924897849559784,Confirmed,0,226,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
118,5,car,0.8692541122436523,Confirmed,490,170,580,212,-0.3179207146167755,0.14493633806705475,3.2539241313934326
118,11,pedestrian,0.760465145111084,Confirmed,1064,147,1099,245,1.0027499198913574,0.13545922935009003,1.4850566387176514
118,37,pedestrian,0.6890078783035278,Confirmed,1094,149,1134,246,1.0393873453140259,0.13349778950214386,1.4412065744400024
119,1,car,0.9248546361923218,Confirmed,0,226,287,364,-0.4793177843093872,0.19095788896083832,0.7358120083808899
119,5,car,0.8612979650497437,Confirmed,496,170,590,212,-0.2774050831794739,0.14302927255630493,3.2111093997955322
119,11,pedestrian,0.7777280807495117,Confirmed,1070,146,1106,244,1.0310418605804443,0.13527967035770416,1.506446361541748
119,37,pedestrian,0.716789960861206,Confirmed,1102,148,1145,245,1.0629361867904663,0.1319790482521057,1.4469029903411865
120,1,car,0.9241529107093812,Confirmed,0,226,287,364,-0.4773985743522644,0.1901932805776596,0.7328658103942871
120,5,car,0.8818753361701965,Confirmed,503,170,601,213,-0.23757298290729523,0.14822092652320862,3.225255250930786
120,11,pedestrian,0.7711159586906433,Confirmed,1076,146,1113,244,1.0427452325820923,0.13500189781188965,1.5033529996871948
120,37,pedestrian,0.7911728620529175,Confirmed,1108,148,1154,245,1.0868761539459229,0.13303068280220032,1.4584321975708008
121,1,car,0.9255298972129822,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
121,5,car,0.8531076908111572,Confirmed,511,170,612,213,-0.19509752094745636,0.14887677133083344,3.2395262718200684
121,11,pedestrian,0.8325944542884827,Confirmed,1081,146,1121,243,1.065315842628479,0.13397608697414398,1.5158032178878784
121,37,pedestrian,0.7847618460655212,Confirmed,1114,147,1160,243,1.1058610677719116,0.12968026101589203,1.4672002792358398
122,1,car,0.9247643947601318,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
122,5,car,0.8751974105834961,Confirmed,518,170,621,213,-0.1517297923564911,0.142568439245224,3.1022582054138184
122,11,pedestrian,0.7715187668800354,Confirmed,1089,144,1130,242,1.0812996625900269,0.1315598487854004,1.5126713514328003
122,37,pedestrian,0.7223024964332581,Confirmed,1122,147,1167,242,1.1214243173599243,0.1276051551103592,1.4672002792358398
123,1,car,0.9235931634902954,Confirmed,0,227,287,364,-0.4731360971927643,0.18849514424800873,0.7263223528862
123,5,car,0.8667775988578796,Confirmed,525,170,626,214,-0.12487497180700302,0.14633598923683167,3.0891685485839844
123,11,pedestrian,0.7425200343132019,Confirmed,1096,143,1137,240,1.0940152406692505,0.12701860070228577,1.5095524787902832
123,37,pedestrian,0.7865087985992432,Confirmed,1129,147,1174,242,1.1382310390472412,0.1278613805770874,1.4701464176177979
124,1,car,0.9243797063827516,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
124,5,car,0.8727940917015076,Confirmed,531,170,629,214,-0.10521402209997177,0.14633598923683167,3.0891685485839844
124,11,pedestrian,0.7547222375869751,Confirmed,1104,143,1144,240,1.112321138381958,0.12728102505207062,1.5126713514328003
124,37,pedestrian,0.7609514594078064,Confirmed,1137,147,1181,242,1.1561471223831177,0.12811864912509918,1.473104476928711
125,1,car,0.923634946346283,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
125,5,car,0.8386910557746887,Confirmed,539,169,631,214,-0.06499454379081726,0.11408430337905884,2.408332109451294
125,11,pedestrian,0.7767254114151001,Confirmed,1111,143,1151,239,1.1319745779037476,0.12566086649894714,1.518947958946228
125,37,pedestrian,0.8063296675682068,Confirmed,1144,147,1188,241,1.1730916500091553,0.12628929316997528,1.476074457168579
126,1,car,0.9237226247787476,Confirmed,0,227,287,363,-0.4788365066051483,0.18972653150558472,0.7350732088088989
126,5,car,0.8353554010391235,Confirmed,548,170,633,214,-0.013951607048511505,0.034406378865242004,0.7263223528862
126,11,pedestrian,0.7901484370231628,Confirmed,1117,143,1158,239,1.1483209133148193,0.12592212855815887,1.5221059322357178
126,37,pedestrian,0.7199456691741943,Confirmed,1152,146,1194,240,1.1925137042999268,0.12470448017120361,1.4820504188537598
127,1,car,0.9247211813926696,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
127,5,car,0.8270018470287323,Confirmed,554,169,639,214,-0.0077880569733679295,0.034406378865242004,0.7263223528862
127,11,pedestrian,0.8050220012664795,Confirmed,1124,142,1165,238,1.16581392288208,0.12402721494436264,1.5252768993377686
127,37,pedestrian,0.7567781209945679,Confirmed,1159,143,1200,238,1.2085850238800049,0.12075672298669815,1.4850566387176514
128,1,car,0.9244649410247804,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
128,5,car,0.818731828558445,Confirmed,560,169,645,215,-0.0016245064325630665,0.035433635115623474,0.7263223528862
128,11,pedestrian,0.6913638114929199,Confirmed,1130,140,1170,235,1.1776788234710693,0.11755548417568207,1.5252768993377686
128,37,pedestrian,0.5627590417861938,Confirmed,1166,142,1208,237,1.2218592166900635,0.11841616034507751,1.4820504188537598
128,39,car,0.7773444056510925,New,582,173,619,214,-0.01018806453794241,0.09527920186519623,2.0113542079925537
129,1,car,0.9241907596588136,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
129,5,car,0.8105445102728605,Confirmed,566,169,651,215,0.0045390441082417965,0.035433635115623474,0.7263223528862
129,11,pedestrian,0.7784473896026611,Confirmed,1137,139,1176,234,1.1991958618164062,0.11612401902675629,1.534869909286499
129,37,pedestrian,0.8529068231582642,Confirmed,1173,142,1217,237,1.2411404848098755,0.11865635961294174,1.4850566387176514
130,1,car,0.9230297803878784,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
130,5,car,0.8024390651701319,Confirmed,572,169,657,215,0.010702594183385372,0.035433635115623474,0.7263223528862
130,11,pedestrian,0.775915265083313,Confirmed,1143,138,1183,234,1.2184147834777832,0.11661296337842941,1.541332483291626
130,37,pedestrian,0.7457079887390137,Confirmed,1176,141,1220,236,1.2550790309906006,0.1172696128487587,1.494148850440979
131,1,car,0.9242522716522216,Confirmed,0,227,287,363,-0.478356271982193,0.1895362287759781,0.7343359589576721
131,5,car,0.7944146745184305,Confirmed,578,169,663,215,0.01686614565551281,0.035433635115623474,0.7263223528862
131,11,pedestrian,0.8080374002456665,Confirmed,1149,138,1190,233,1.2456971406936646,0.11565037816762924,1.5577296018600464
131,37,pedestrian,0.7916931509971619,Confirmed,1182,141,1225,236,1.2564449310302734,0.11632005870342255,1.4820504188537598
132,1,car,0.9237745404243468,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
132,5,car,0.7864705277732462,Confirmed,584,170,669,215,0.023029696196317673,0.035433635115623474,0.7263223528862
132,11,pedestrian,0.7877874970436096,Confirmed,1154,139,1197,233,1.2670031785964966,0.1163933277130127,1.5677365064620972
132,37,pedestrian,0.7490456104278564,Confirmed,1189,140,1229,235,1.2757209539413452,0.11492186039686203,1.4911057949066162
133,1,car,0.923053741455078,Confirmed,0,227,287,363,-0.4817385971546173,0.19087637960910797,0.739528238773346
133,5,car,0.7786058224955138,Confirmed,590,170,675,215,0.029193244874477386,0.035433635115623474,0.7263223528862
133,11,pedestrian,0.7765533328056335,Confirmed,1161,138,1204,233,1.2825243473052979,0.1163933277130127,1.5677365064620972
133,37,pedestrian,0.7415551543235779,Confirmed,1196,139,1235,234,1.3080775737762451,0.1144445464015007,1.5126713514328003
134,1,car,0.9232024550437928,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
134,5,car,0.7708197642705586,Confirmed,596,170,681,215,0.0353567935526371,0.035433635115623474,0.7263223528862
134,11,pedestrian,0.7254608273506165,Confirmed,1168,137,1210,232,1.2969367504119873,0.11417602747678757,1.5677365064620972
134,37,pedestrian,0.7341396027803421,Confirmed,1202,138,1241,233,1.3263949155807495,0.11277111619710922,1.518947958946228
135,1,car,0.9237022995948792,Confirmed,0,227,287,363,-0.478356271982193,0.1895362287759781,0.7343359589576721
135,5,car,0.7631115666278531,Confirmed,602,170,687,215,0.04152034595608711,0.035433635115623474,0.7263223528862
135,11,pedestrian,0.7092971801757812,Confirmed,1174,136,1216,231,1.3158758878707886,0.11244028061628342,1.5744794607162476
135,37,pedestrian,0.7267982067525386,Confirmed,1208,137,1247,233,1.3618887662887573,0.11467443406581879,1.5445842742919922
136,1,car,0.9222207069396972,Confirmed,0,227,287,363,-0.4817385971546173,0.19087637960910797,0.739528238773346
136,5,car,0.7554804509615746,Confirmed,608,170,693,215,0.047683898359537125,0.035433635115623474,0.7263223528862
136,11,pedestrian,0.7748793959617615,Confirmed,1180,136,1221,231,1.3281235694885254,0.11244028061628342,1.5744794607162476
136,37,pedestrian,0.7195302246850132,Confirmed,1214,137,1254,232,1.3937305212020874,0.1139320656657219,1.5643866062164307
137,1,car,0.9240419268608092,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
137,5,car,0.7479256464519588,Confirmed,614,170,699,215,0.05384744703769684,0.035433635115623474,0.7263223528862
137,11,pedestrian,0.7724769711494446,Confirmed,1186,137,1226,232,1.3461610078811646,0.1151624247431755,1.5812805891036987
137,37,pedestrian,0.712334922438163,Confirmed,1221,136,1260,231,1.4202511310577393,0.11268260329961777,1.5778727531433105
138,1,car,0.9231014847755432,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
138,5,car,0.7404463899874392,Confirmed,620,170,705,215,0.06001099571585655,0.035433635115623474,0.7263223528862
138,11,pedestrian,0.7353411912918091,Confirmed,1191,136,1228,230,1.353988528251648,0.11068952828645706,1.5812805891036987
138,37,pedestrian,0.7052115732137814,Confirmed,1227,135,1266,230,,,
139,1,car,0.9244531393051147,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
139,5,car,0.7330419260875648,Confirmed,626,170,711,215,0.06617455184459686,0.035433635115623474,0.7263223528862
139,11,pedestrian,0.7253543138504028,Confirmed,1195,135,1229,229,1.3654780387878418,0.10892359167337418,1.588140845298767
139,37,pedestrian,0.6981594574816435,Confirmed,1233,134,1272,229,,,
140,1,car,0.924208402633667,Confirmed,0,227,287,363,-0.4778769612312317,0.1893463134765625,0.7336001396179199
140,5,car,0.7257115068266892,Confirmed,632,170,718,215,0.07285173237323761,0.035433635115623474,0.7263223528862
140,11,pedestrian,0.7656086087226868,Confirmed,1199,135,1230,229,1.3891738653182983,0.11035995185375214,1.6090834140777588
140,37,pedestrian,0.6911778629068271,Confirmed,1239,134,1278,229,,,
140,40,car,0.771061897277832,New,870,178,906,213,1.0808494091033936,0.12369909137487411,2.6916651725769043
141,1,car,0.9221649169921876,Confirmed,0,227,287,363,-0.4731360971927643,0.18746787309646606,0.7263223528862
